119040467RR0001,2012-12-31,20,4,5,1,,,,,,,16,347212,1349341,
119040475RR0001,2012-07-31,,,,,,,,,,,,,,
119040483RR0001,2012-03-31,,,,,,,,,,,,,,
119040509RR0001,2012-12-31,,,,,,,,,,,,,,
119040533RR0001,2012-12-31,,,,,,,,,,,2,14593,14593,
119040558RR0001,2012-07-31,,,,,,,,,,,,,,
119040590RR0001,2012-12-31,,,,,,,,,,,,,,
119040608RR0001,2012-12-31,,,,,,,,,,,,,,
119040616RR0001,2012-12-31,1,1,,,,,,,,,,,7389,
119040624RR0001,2012-06-30,,,,,,,,,,,,,,
119040640RR0001,2012-12-31,1,,1,,,,,,,,,,13333,
119040657RR0001,2012-02-28,,,,,,,,,,,,,,
119040681RR0001,2012-12-31,,,,,,,,,,,14082,,14082,
119040699RR0001,2012-12-31,2,2,,,,,,,,,,2400,2400,
119040723RR0001,2012-06-30,,,,,,,,,,,,,,
119040780RR0001,2012-03-31,,,,,,,,,,,,,,
119040822RR0001,2012-12-31,,,,,,,,,,,2,4485,4485,
119040855RR0001,2012-12-31,,,,,,,,,,,,,,
119040863RR0001,2012-10-31,,,,,,,,,,,,,,
119040871RR0001,2012-12-31,,,,,,,,,,,,,,
119040889RR0001,2012-12-31,,,,,,,,,,,5,7186,10767,
119040913RR0001,2012-12-31,1,,,,,,,,,,,,60436,
119040939RR0001,2012-12-31,1,1,,,,,,,,,,,29329,
119040962RR0001,2012-12-31,,,,,,,,,,,,,,
119040988RR0001,2012-03-31,57,,10,,,,,,,,74,1731537,4142908,
119040996RR0001,2012-12-31,1,,1,,,,,,,,,,14130,
119041002RR0001,2012-12-31,,,,,,,,,,,3,4911,4911,
119041036RR0001,2012-12-31,,,,,,,,,,,,,,
119041085RR0001,2012-04-30,1,,,1,,,,,,,4,58278,153235,
119041119RR0001,2012-12-31,1,,1,,,,,,,,,,46467,
119041127RR0001,2012-05-31,,,,,,,,,,,,,,
119041135RR0001,2012-12-31,1,,,,,,,,,,1,300,13611,
119041150RR0001,2012-12-31,,,,,,,,,,,,,50712,
119041176RR0001,2012-12-31,1,,1,,,,,,,,10,23763,86916,
119041226RR0001,2012-12-31,1,,1,,,,,,,,,,75311,
119041234RR0001,2012-06-30,6,3,3,,,,,,,,12,81933,387164,
119041259RR0001,2012-08-31,,,,,,,,,,,3,7000,7000,
119041317RR0001,2012-06-30,,,,,,,,,,,2,13691,13691,
119041325RR0001,2012-12-31,71,,9,1,,,,,,,95,1022257,3680027,
119041358RR0001,2012-12-31,,,,,,,,,,,,,,
119041374RR0002,2012-12-31,,,,,,,,,,,5,6886,8403,
119041457RR0001,2012-12-31,,,,,,,,,,,1,66402,66402,
119041465RR0001,2012-12-31,,,,,,,,,,,,,,
119041473RR0001,2012-12-31,,,,,,,,,,,,,,
119041507RR0001,2012-05-31,,,,,,,,,,,,,,
119041515RR0001,2012-12-31,,,,,,,,,,,,,,
119041549RR0001,2012-12-31,8,7,1,,,,,,,,7,7510,76866,
119041580RR0001,2012-12-31,,,,,,,,,,,2,9517,9517,
119041606RR0001,2012-09-30,,,,,,,,,,,,,,
119041614RR0001,2012-12-31,2,1,1,,,,,,,,2,18035,110068,
119041655RR0001,2012-09-30,,,,,,,,,,,,,,
119041663RR0001,2012-12-31,,,,,,,,,,,,,,
119041705RR0001,2012-09-30,,,,,,,,,,,,,,
119041721RR0001,2012-09-30,16,4,6,,,,,,,,93,263496,919469,
119041754RR0001,2012-12-31,,,,,,,,,,,7,5470,,
119041770RR0001,2012-12-31,,,,,,,,,,,,,,
119041788RR0001,2012-12-31,,,,,,,,,,,,,,
119041812RR0001,2012-12-31,2,2,,,,,,,,,3,9190,80269,
119041861RR0001,2012-03-31,11,1,10,,,,,,,,8,122835,695415,
119041895RR0001,2012-12-31,,,,,,,,,,,1,2979,2979,
119041929RR0001,2012-12-31,,,,,,,,,,,6,7162,7162,
119041937RR0001,2012-12-31,3,1,2,,,,,,,,3,249842,253532,
119041945RR0001,2012-04-30,1,,,,,,,,,,,,,
119041994RR0001,2012-12-31,2,1,1,,,,,,,,,,49431,
119042034RR0001,2012-12-31,4,3,1,,,,,,,,10,42437,147449,
119042067RR0001,2012-12-31,2,2,,,,,,,,,8,45002,84640,
119042083RR0001,2012-03-31,,,,,,,,,,,,,,
119042091RR0001,2012-12-31,1,1,,,,,,,,,3,37782,59114,
119042141RR0001,2012-12-31,,,,,,,,,,,,,,
119042158RR0001,2012-09-03,,,,,,,,,,,,,,
119042174RR0001,2012-03-31,5,,4,1,,,,,,,1,40131,357445,
119042182RR0001,2012-03-31,348,,,7,2,1,,,,,678,1278934,46369243,
119042190RR0001,2012-12-31,,,,,,,,,,,,,,
119042232RR0001,2012-02-28,,,,,,,,,,,,,,
119042257RR0001,2012-12-31,,,,,,,,,,,,,,
119042265RR0001,2012-12-31,,,,,,,,,,,,,,
119042299RR0001,2012-12-31,7,2,,,,,,,,,2,54354,454819,
119042349RR0001,2012-12-31,1,,,,,,,,,,,,48000,
119042372RR0001,2012-12-31,,,,,,,,,,,1,17616,17616,
119042406RR0001,2012-12-31,1,,1,,,,,,,,1,14126,58976,
119042414RR0001,2012-12-31,2,,2,,,,,,,,2,12272,117139,
119042471RR0001,2012-12-31,,,,,,,,,,,,,,
119042489RR0001,2012-06-30,4,2,2,,,,,,,,1,4703,217051,
119042521RR0001,2012-12-31,,,,,,,,,,,2,11233,11233,
119042604RR0001,2012-12-31,1,1,,,,,,,,,2,19800,52800,
119042612RR0001,2012-12-31,1,1,,,,,,,,,,,37830,
119042695RR0001,2012-12-31,,,,,,,,,,,,,,
119042745RR0001,2012-12-31,,,,,,,,,,,6,86405,86405,
119042760RR0001,2012-12-31,,,,,,,,,,,,,,
119042778RR0001,2012-12-31,,,,,,,,,,,,,,
119042802RR0001,2012-12-31,2,2,,,,,,,,,,,24438,
119042810RR0001,2012-12-31,,,,,,,,,,,,,,
119042844RR0001,2012-12-31,,,,,,,,,,,,,,
119042851RR0001,2012-12-31,1,1,,,,,,,,,,,27807,
119042885RR0001,2012-11-30,,,,,,,,,,,,,,
119042968RR0001,2012-06-30,1,1,,,,,,,,,,,32223,
119042992RR0001,2012-12-31,,,,,,,,,,,,,,
119043131RR0002,2012-12-31,3,,3,,,,,,,,3,69893,74378,
119043172RR0001,2012-12-31,1,,,,,,,,,,,,,
119043198RR0001,2012-12-31,,,,,,,,,,,,,,
119043206RR0001,2012-03-31,83,,8,2,,,,,,,30,506462,3933387,
119043230RR0001,2012-12-31,,,,,,,,,,,,,,
119043305RR0001,2012-12-31,1,1,,,,,,,,,1,515,3453,
119043339RR0001,2012-12-31,1,1,,,,,,,,,1,12291,45995,
119043347RR0001,2012-12-31,1,1,,,,,,,,,,,1691,
119043446RR0001,2012-12-31,,,,,,,,,,,,,,
119043461RR0001,2012-03-31,15,3,7,,,,,,,,58,639942,1628620,
119043545RR0001,2012-05-31,,,,,,,,,,,,,,
119043552RR0001,2012-06-30,,,,,,,,,,,,,,
119043586RR0001,2012-12-31,3,,2,1,,,,,,,5,45740,248860,
119043594RR0001,2012-03-31,6,,3,2,1,,,,,,5,202767,915118,
119043602RR0001,2012-05-31,,,,,,,,,,,,,,
119043628RR0001,2012-03-31,4563,,,,,,,,5,5,3896,132570611,585599000,
119043636RR0001,2012-08-31,,,,,,,,,,,,,,
119043644RR0001,2012-12-31,,,,,,,,,,,,,,
119043669RR0001,2012-07-31,,,,,,,,,,,,,,
119043685RR0001,2012-05-31,2,1,1,,,,,,,,,,254809,
119043693RR0001,2012-12-31,3,1,2,,,,,,,,1,8000,98600,
119043701RR0001,2012-12-31,5,1,4,,,,,,,,1,43143,260927,
119043727RR0001,2012-07-31,,,,,,,,,,,,,,
119043750RR0001,2012-12-31,1,,1,,,,,,,,2,38549,80425,
119043768RR0001,2012-12-31,,,,,,,,,,,,,,
119043784RR0001,2012-03-31,,,,,,,,,,,,,,
119043792RR0001,2012-12-31,,,,,,,,,,,,,,
119043818RR0001,2012-12-31,,,,,,,,,,,,,,
119043826RR0001,2012-12-31,,,,,,,,,,,3,4500,4500,
119043834RR0001,2012-08-31,,,,,,,,,,,,,,
119043891RR0001,2012-12-31,5,4,,1,,,,,,,,,217481,
119043941RR0001,2012-03-31,20,,8,2,,,,,,,44,,1839419,
119043990RR0001,2012-12-31,1,1,,,,,,,,,,,37877,
119044030RR0001,2012-12-31,,,,,,,,,,,,,,
119044048RR0001,2012-08-31,2,1,1,,,,,,,,18,110386,206376,
119044055RR0001,2012-12-31,,,,,,,,,,,,,,
119044071RR0001,2012-03-31,20,10,,,,,,,,,5,87815,499950,
119044097RR0001,2012-03-31,14,5,4,1,,,,,,,8,100843,607452,
119044121RR0001,2012-12-31,,,,,,,,,,,,,,
119044154RR0001,2012-12-31,,,,,,,,,,,,,,
119044170RR0001,2012-10-31,,,,,,,,,,,,,,
119044196RR0001,2012-12-31,1,,1,,,,,,,,8,5460,59232,
119044204RR0001,2012-12-31,,,,,,,,,,,,,,
119044212RR0001,2012-12-31,,,,,,,,,,,,,,
119044220RR0001,2012-12-31,,,,,,,,,,,,,,
119044238RR0001,2012-12-31,43,8,2,,,,,,,,25,155926,728949,
119044287RR0001,2012-12-31,2,2,,,,,,,,,24,89126,146359,
119044311RR0001,2012-03-31,16,9,1,,,,,,,,28,223500,825731,
119044329RR0001,2012-06-30,,,,,,,,,,,,,,
119044345RR0001,2012-12-31,,2,,,,,,,,,3,,215143,
119044394RR0001,2012-06-30,,,,,,,,,,,,,,
119044436RR0001,2012-03-31,45,6,4,,,,,,,,7,1196751,1669823,
119044444RR0001,2012-11-30,,,,,,,,,,,,,,
119044444RR0001,2012-12-31,,,,,,,,,,,,,,
119044451RR0001,2012-08-31,3,3,,,,,,,,,,,99139,
119044600RR0001,2012-12-31,1,,,,,,,,,,,,,
119044618RR0001,2012-12-31,196,,,9,1,,,,,,465,11631368,23952173,
119044626RR0001,2012-12-31,1,,,1,,,,,,,,,99811,
119044675RR0001,2012-09-30,,,,,,,,,,,,6159,6159,
119044683RR0001,2012-12-31,5,4,1,,,,,,,,4,44499,97925,
119044691RR0001,2012-12-31,1,,1,,,,,,,,2,10987,39440,
119044717RR0001,2012-12-31,1,1,,,,,,,,,,,,
119044733RR0001,2012-07-31,,,,,,,,,,,,,,
119044741RR0001,2012-06-30,47,,,9,,,1,,,,30,1324241,6165360,
119044758RR0001,2012-07-31,14,12,2,,,,,,,,28,73526,530320,
119044766RR0001,2012-06-30,12,8,2,,,,,,,,10,68821,584689,
119044774RR0002,2012-07-31,,,,,,,,,,,2,72843,72843,
119044782RR0001,2012-12-31,,,,,,,,,,,2,10020,10020,
119044808RR0001,2012-12-31,7,8,2,,,,,,,,5,34270,286835,
119044857RR0001,2012-12-31,5,1,3,1,,,,,,,5,25198,388902,
119044865RR0001,2012-03-31,153,,,13,1,,,,,,134,,13331702,
119044873RR0001,2012-12-31,,,,,,,,,,,,,,
119045011RR0001,2012-04-30,,,,,,,,,,,,,,
119045060RR0001,2012-12-31,2,1,1,,,,,,,,,,96464,
119045136RR0001,2012-12-31,,,,,,,,,,,,,,
119045227RR0001,2012-05-31,,,,,,,,,,,,,,
119045235RR0001,2012-12-31,1,,1,,,,,,,,1,24402,149587,
119045243RR0001,2012-06-30,,,,,,,,,,,,,,
119045250RR0001,2012-06-30,67,52,14,,1,,,,,,24,724899,3159119,
119045268RR0001,2012-12-31,9,4,4,1,,,,,,,22,113950,569024,
119045276RR0001,2012-12-31,2,2,,,,,,,,,,,58000,
119045318RR0001,2012-05-31,12,7,4,,,,,,,,24,238457,756350,
119045326RR0001,2012-12-31,,,,,,,,,,,,,,
119045425RR0001,2012-12-31,,,,,,,,,,,,,,
119045458RR0001,2012-03-31,,,,,,,,,,,,,,
119045466RR0001,2012-12-31,,,,,,,,,,,,,,
119045474RR0001,2012-12-31,,,,,,,,,,,,,,
119045565RR0001,2012-12-31,,,,,,,,,,,,,,
119045573RR0001,2012-12-31,,,,,,,,,,,,,,
119045581RR0001,2012-10-31,,,,,,,,,,,,,,
119045623RR0001,2012-07-31,,,,,,,,,,,,,,
119045649RR0001,2012-12-31,,,,,,,,,,,,,,
119045698RR0001,2012-06-30,73,3,6,1,,,,,,,35,513524,2101984,
119045714RR0001,2012-09-30,,,,,,,,,,,2,8743,8743,
119045722RR0001,2012-12-31,6,1,,,,,,,,,5,28074,46564,
119045797RR0001,2012-12-31,,,,,,,,,,,,,,
119045854RR0001,2012-12-31,1,1,,,,,,,,,2,800,29527,
119045888RR0001,2012-03-31,12,3,6,1,,,,,,,5,67606,694071,
119045912RR0001,2012-12-31,8,7,,1,,,,,,,2,4462,205493,
119045938RR0001,2012-12-31,,,,,,,,,,,,,,
119045953RR0001,2012-12-31,3,3,,,,,,,,,15,47973,165899,
119045961RR0001,2012-12-31,,,,,,,,,,,,,,
119045979RR0001,2012-06-30,,,,,,,,,,,,,,
119046035RR0001,2012-06-30,,,,,,,,,,,,,,
119046043RR0001,2012-12-31,,,,,,,,,,,,,,
119046084RR0001,2012-12-31,,,,,,,,,,,,,,
119046100RR0001,2012-12-31,2,1,1,,,,,,,,3,31735,134834,
119046118RR0001,2012-12-31,,,,,,,,,,,1,,500,
119046126RR0001,2012-05-31,,,,,,,,,,,,,,
119046167RR0001,2012-12-31,,,,,,,,,,,,,,
119046183RR0001,2012-12-31,,,,,,,,,,,,,,
119046209RR0001,2012-12-31,,,,,,,,,,,,,,
119046258RR0001,2012-12-31,,,,,,,,,,,,,,
119046290RR0001,2012-12-31,1,1,,,,,,,,,,,24652,
119046340RR0001,2012-12-31,5,5,,,,,,,,,9,44229,98946,
119046373RR0001,2012-12-31,,,,,,,,,,,,,,
119046399RR0001,2012-06-30,,,,,,,,,,,3,27580,27580,
119046407RR0001,2012-08-31,,,,,,,,,,,,,,
119046415RR0001,2012-12-31,1,1,,,,,,,,,1,135,2421,
119046423RR0001,2012-12-31,,,,,,,,,,,3,5204,5204,
119046498RR0001,2012-03-31,11,10,,,,,,,,,12,77036,323713,
119046514RR0001,2012-12-31,1,,1,,,,,,,,,,45262,
119046522RR0001,2012-10-31,,,,,,,,,,,,,,
119046563RR0001,2012-12-31,1,,1,,,,,,,,3,8665,68347,
119046639RR0001,2012-12-31,,,,,,,,,,,2,8020,8020,
119046654RR0001,2012-12-31,,,,,,,,,,,,,,
119046670RR0001,2012-12-31,2,2,,,,,,,,,,,25464,
119046704RR0001,2012-12-31,,,,,,,,,,,3,25406,25406,
119046720RR0001,2012-11-30,,,,,,,,,,,,,,
119046746RR0001,2012-12-31,,,,,,,,,,,,,,
119046761RR0001,2012-12-31,,,,,,,,,,,,,,
119046787RR0001,2012-12-31,,,,,,,,,,,,,,
119046878RR0001,2012-12-31,,,,,,,,,,,,,,
119046886RR0001,2012-12-31,1,1,,,,,,,,,2,1375,24904,
119046985RR0001,2012-12-31,1,1,,,,,,,,,,,11868,
119047017RR0001,2012-03-31,134,,3,6,1,,,,,,22,249248,8581763,
119047033RR0001,2012-05-31,,,,,,,,,,,,,,
119047116RR0001,2012-12-31,1,,1,,,,,,,,,,42125,
119047124RR0001,2012-12-31,1,,,,,,,,,,,,23548,
119047157RR0001,2012-12-31,9,6,3,,,,,,,,21,141805,445501,
119047173RR0001,2012-12-31,5,5,,,,,,,,,3,5966,79735,
119047256RR0001,2012-12-31,1,,,1,,,,,,,2,35911,123564,
119047264RR0001,2012-12-31,,,,,,,,,,,,,,
119047298RR0001,2012-03-31,1,1,,,,,,,,,3,109735,109735,
119047330RR0001,2012-12-31,,,,,,,,,,,,,,
119047355RR0001,2012-12-31,,,,,,,,,,,,,,
119047371RR0001,2012-12-31,1,1,,,,,,,,,,,27728,
119047389RR0001,2012-12-31,1,,1,,,,,,,,,,68429,
119047512RR0001,2012-12-31,,,,,,,,,,,8,41383,41383,
119047520RR0001,2012-03-31,80,,,6,1,1,2,,,,32,1157467,8335627,
119047546RR0001,2012-12-31,,,,,,,,,,,,,,
119047561RR0001,2012-12-31,,,,,,,,,,,,,,
119047629RR0001,2012-12-31,,,,,,,,,,,4,53960,53960,
119047660RR0001,2012-12-31,1,,1,,,,,,,,1,21611,131340,
119047710RR0001,2012-10-31,2,1,1,,,,,,,,12,46126,144008,
119047736RR0001,2012-12-31,1,,1,,,,,,,,4,16550,85224,
119047744RR0001,2012-11-30,8,8,,,,,,,,,4,10000,140091,
119047819RR0001,2012-12-31,1,,1,,,,,,,,2,18003,125743,
119047827RR0001,2012-12-31,1,1,,,,,,,,,,,7829,
119047835RR0001,2012-12-31,2,,,,,,,,,,1,26010,179828,
119047868RR0001,2012-12-31,1,,1,,,,,,,,6,70308,111085,
119047876RR0001,2012-12-31,1,,1,,,,,,,,1,10460,90716,
119047884RR0001,2012-12-31,1,1,,,,,,,,,1,5092,5092,
119047892RR0001,2012-12-31,2,2,,,,,,,,,,,22571,
119047900RR0001,2012-12-31,1,,1,,,,,,,,,,51693,
119047918RR0001,2012-12-31,4,,,,,,,,,,,,23508,
119047926RR0001,2012-12-31,,,,,,,,,,,2,29139,29139,
119047959RR0001,2012-06-30,1393,,,,,7,2,1,,,469,24172656,142532715,
119047975RR0001,2012-12-31,5,3,2,,,,,,,,3,45732,119772,
119047991RR0001,2012-12-31,2,1,1,,,,,,,,2,37563,130906,
119048015RR0001,2012-12-31,,,,,,,,,,,2,30675,30675,
119048049RR0001,2012-03-31,385,,,,8,1,1,,,,283,7797954,37511183,
119048072RR0001,2012-06-30,,,,,,,,,,,,,,
119048098RR0001,2012-12-31,,,,,,,,,,,,,,
119048106RR0001,2012-03-31,35,,,4,3,2,,,,1,1,20591,2986706,
119048122RR0001,2012-03-31,2742,,,,,,,,,10,1469,48249772,329998628,
119048163RR0001,2012-12-31,1,1,,,,,,,,,,8443,47623,
119048197RR0001,2012-03-31,,,,,,,,,,,,,,
119048197RR0001,2012-12-31,,,,,,,,,,,,,,
119048205RR0001,2012-03-31,58,,3,6,1,,,,,,230,,12731722,
119048213RR0001,2012-04-30,,,,,,,,,,,,,,
119048262RR0001,2012-12-31,20,8,2,,,,,,,,40,709083,1333710,
119048270RR0001,2012-04-30,,,,,,,,,,,,,,
119048312RR0001,2012-12-31,,1,,,,,,,,,,,7200,
119048411RR0001,2012-12-31,2,2,,,,,,,,,,,32605,
119048429RR0001,2012-12-31,,,,,,,,,,,,,,
119048437RR0001,2012-12-31,1,,1,,,,,,,,10,35284,92330,
119048452RR0001,2012-03-31,2,2,,,,,,,,,,,62202,
119048460RR0001,2012-03-31,4,4,,,,,,,,,,,174635,
119048601RR0001,2012-06-30,,,,,,,,,,,,,,
119048619RR0001,2012-06-30,,,,,,,,,,,,,,
119048635RR0001,2012-06-30,,,,,,,,,,,,,,
119048643RR0001,2012-06-30,2,2,,,,,,,,,,,8900,
119048650RR0001,2012-06-30,1,1,,,,,,,,,1,17800,17800,
119048668RR0001,2012-12-31,,,,,,,,,,,,,,
119048676RR0001,2012-03-31,2,2,,,,,,,,,1,9300,76455,
119048692RR0001,2012-12-31,,,,,,,,,,,1,41022,41022,
119048734RR0001,2012-05-31,,,,,,,,,,,,,,
119048759RR0001,2012-03-31,2,,2,,,,,,,,,,110003,
119048767RR0001,2012-12-31,,,,,,,,,,,,,,
119048874RR0001,2012-03-31,25,4,5,1,,,,,,,41,653592,1612459,
119048908RR0001,2012-08-31,,,,,,,,,,,,,,
119048940RR0001,2012-12-31,,,,,,,,,,,,,,
119048999RR0001,2012-03-31,7,1,5,1,,,,,,,,,536609,
119048999RR0001,2012-12-31,,,,,,,,,,,,,207298,
119049005RR0001,2012-03-31,,,,,,,,,,,,,,
119049021RR0001,2012-03-31,2,2,,,,,,,,,1,9148,83129,
119049054RR0001,2012-03-31,36,,8,2,,,,,,,20,456896,2849682,
119049070RR0001,2012-10-31,,,,,,,,,,,,,,
119049088RR0001,2012-03-31,,,,,,,,,,,,,,
119049153RR0001,2012-09-30,2,2,,,,,,,,,,,25465,
119049161RR0001,2012-12-31,,,,,,,,,,,,,,
119049187RR0001,2012-06-30,,,,,,,,,,,,,,
119049195RR0001,2012-03-31,33,,8,2,,,,,,,69,887218,3058119,
119049237RR0001,2012-12-31,2,2,,,,,,,,,,,38075,
119049294RR0001,2012-03-31,4,3,1,,,,,,,,33,193692,366231,
119049310RR0001,2012-12-31,1,1,,,,,,,,,,,9000,
119049336RR0001,2012-12-31,1,,,,,,,,,,,,38200,
119049351RR0001,2012-12-31,1,1,,,,,,,,,,,22442,
119049393RR0001,2012-12-31,,,,,,,,,,,1,12011,12011,
119049427RR0001,2012-09-30,,,,,,,,,,,,,,
119049450RR0001,2012-03-31,13,9,,1,,,,,,,27,237911,627097,
119049500RR0001,2012-03-31,,,,,,,,,,,4,17717,17717,
119049518RR0001,2012-03-31,3,2,1,,,,,,,,9,62576,213079,
119049526RR0001,2012-03-31,150,,,5,2,1,2,,,,71,2073327,13351421,
119049575RR0001,2012-03-31,1,1,,,,,,,,,3,14868,45546,
119049617RR0001,2012-03-31,4,4,1,,,,,,,,5,50903,229663,
119049641RR0001,2012-04-30,4,2,2,,,,,,,,4,20424,321479,
119049666RR0001,2012-12-31,1,,1,,,,,,,,2,3769,10194,
119049682RR0001,2012-12-31,1,,1,,,,,,,,1,4886,56810,
119049807RR0001,2012-05-31,1,,1,,,,,,,,,48690,48690,
119049815RR0001,2012-06-30,,,,,,,,,,,,,,
119049849RR0001,2012-06-30,1,,1,,,,,,,,1,6427,74541,
119049856RR0001,2012-06-30,,,,,,,,,,,,,,
119049872RR0001,2012-10-31,,,,,,,,,,,,,,
119049898RR0001,2012-06-30,3,1,2,,,,,,,,4,88482,229222,
119049922RR0001,2012-12-31,,,,,,,,,,,3,4315,4315,
119049955RR0001,2012-03-31,18,,10,,,,,,,,20,205340,1203428,
119049971RR0001,2012-12-31,,,,,,,,,,,,,,
119049989RR0001,2012-12-31,,,,,,,,,,,,,,
119049997RR0001,2012-12-31,,,,,,,,,,,,,,
119050011RR0001,2012-12-31,,,,,,,,,,,,,,
119050037RR0001,2012-12-31,1,1,,,,,,,,,,,36953,
119050078RR0001,2012-12-31,1,,,,,,,,,,1,3652,42271,
119050102RR0001,2012-03-31,164,,2,6,2,,,,,,114,3013032,10140488,
119050136RR0001,2012-03-31,13,2,10,1,,,,,,,1,2400,502169,
119050201RR0001,2012-12-31,,,,,,,,,,,,,,
119050292RR0001,2012-12-31,14,,7,3,,,,,,,2,17400,1040369,
119050342RR0001,2012-11-30,,,,,,,,,,,4,580,580,
119050383RR0001,2012-12-31,,,,,,,,,,,3,29715,29715,
119050425RR0001,2012-03-31,,,,,,,,,,,,,,
119050433RR0001,2012-12-31,1,1,,,,,,,,,1,4097,27712,
119050441RR0001,2012-12-31,,,,,,,,,,,7,83797,83797,
119050458RR0001,2012-03-31,,,,,,,,,,,,,,
119050466RR0001,2012-12-31,6,2,4,,,,,,,,1,1968,280037,
119050508RR0001,2012-12-31,,,,,,,,,,,,,,
119050516RR0001,2012-03-31,40,,10,,,,,,,,15,181607,2321145,
119050524RR0001,2012-12-31,1,,,,,,,,,,,,57219,
119050557RR0001,2012-12-31,7,6,1,,,,,,,,11,102110,333612,
119050573RR0001,2012-05-31,,,,,,,,,,,4,22908,22908,
119050672RR0001,2012-06-30,11,1,8,2,,,,,,,1,5716,836293,
119050755RR0001,2012-03-31,23,,9,1,,,,,,,77,1812274,3092144,
119050813RR0001,2012-06-30,,,,,,,,,,,1,1498,1498,
119050839RR0001,2012-05-31,,,,,,,,,,,,,,
119050862RR0001,2012-03-31,1,1,,,,,,,,,2,8263,17965,
119050870RR0001,2012-03-31,21,1,8,1,,,,,,,20,344179,1516418,
119050904RR0001,2012-12-31,5,4,1,,,,,,,,1,8885,170661,
119050912RR0001,2012-12-31,1,,,,,,,,,,,,19629,
119050938RR0001,2012-12-31,,,,,,,,,,,5,,,
119051001RR0001,2012-12-31,50,,9,1,,,,,,,73,1583244,3522316,
119051019RR0001,2012-12-31,,,,,,,,,,,1,33669,33669,
119051027RR0001,2012-12-31,1,,1,,,,,,,,,,64522,
119051035RR0001,2012-12-31,2,2,,,,,,,,,2,2609,25709,
119051068RR0001,2012-12-31,1,,1,,,,,,,,1,2808,44838,
119051084RR0001,2012-12-31,,,,,,,,,,,,,,
119051092RR0001,2012-03-31,6,5,1,,,,,,,,6,60000,426254,
119051134RR0001,2012-12-31,,,,,,,,,,,,,,
119051142RR0001,2012-12-31,11,7,3,1,,,,,,,,1062455,1544757,
119051191RR0001,2012-12-31,,,,,,,,,,,1,1100,1100,
119051217RR0001,2012-05-31,1,,,,,,,,,,,,57416,
119051274RR0001,2012-12-31,3,5,1,,,,,,,,3,35864,133719,
119051308RR0001,2012-03-31,21,,10,,,,,,,,14,,1783599,
119051316RR0001,2012-12-31,,,,,,,,,,,4,5360,18362,
119051340RR0001,2012-08-31,,,,,,,,,,,,,,
119051357RR0001,2012-12-31,4,,2,2,,,,,,,,,403793,
119051407RR0001,2012-08-31,240,,,,6,3,1,,,,523,4869849,47359688,
119051407RR0002,2012-12-31,,,,,,,,,,,,,,
119051415RR0001,2012-12-31,,,,,,,,,,,,,,
119051449RR0001,2012-06-30,163,,,1,5,2,2,,,,116,4634000,16314587,
119051480RR0001,2012-12-31,1,,1,,,,,,,,5,136294,202495,
119051514RR0001,2012-06-30,,,,,,,,,,,,,,
119051530RR0001,2012-08-31,1,1,,,,,,,,,,,25220,
119051563RR0001,2012-05-31,,,,,,,,,,,,,,
119051654RR0001,2012-03-31,,,,,,,,,,,,,,
119051779RR0001,2012-08-31,,,,,,,,,,,,,,
119051795RR0001,2012-03-31,,,,,,,,,,,,,,
119051894RR0001,2012-03-23,,,,,,,,,,,,,,
119051910RR0001,2012-07-31,2,2,,,,,,,,,18,30372,81329,
119051936RR0001,2012-06-30,1,,,1,,,,,,,2,53351,152875,
119051944RR0001,2012-04-30,55,,10,,,,,,,,30,600000,2840695,
119051944RR0004,2012-03-20,,,,,,,,,,,,,,
119051969RR0001,2012-12-31,,,,,,,,,,,,,,
119051993RR0001,2012-12-31,,,,,,,,,,,,,,
119052009RR0001,2012-03-31,35,,9,1,,,,,,,14,91750,1281387,
119052058RR0001,2012-03-31,26,8,2,,,,,,,,10,,665786,
119052090RR0001,2012-03-31,28,5,5,,,,,,,,70,1725000,3273673,
119052116RR0001,2012-06-30,7,5,2,,,,,,,,6,14400,215335,
119052124RR0001,2012-03-31,92,,8,2,,,,,,,37,56608,4501650,
119052140RR0001,2012-12-31,,,,,,,,,,,,,,
119052181RR0001,2012-12-31,1,,,,,,,,,,,,34307,
119052272RR0001,2012-12-31,,,,,,,,,,,,,,
119052330RR0001,2012-12-31,,,,,,,,,,,,,,
119052355RR0001,2012-06-30,,,,,,,,,,,2,21053,21053,
119052389RR0001,2012-12-31,1,1,,,,,,,,,1,2714,14293,
119052397RR0001,2012-03-31,,,,,,,,,,,,,,
119052413RR0001,2012-12-31,,,,,,,,,,,,,,
119052678RR0001,2012-12-31,,,,,,,,,,,,,,
119052702RR0001,2012-12-31,1,,1,,,,,,,,1,1140,80848,
119052710RR0001,2012-03-31,,,,,,,,,,,3,42826,42826,
119052736RR0001,2012-04-30,3,3,,,,,,,,,2,11612,111154,
119052793RR0001,2012-03-31,9,1,4,4,,,,,,,2,25000,830783,
119052801RR0001,2012-12-31,,,,,,,,,,,,,,
119052827RR0001,2012-12-31,1,1,,,,,,,,,,,20392,
119052843RR0001,2012-12-31,,,,,,,,,,,,,,
119052892RR0001,2012-12-31,,,,,,,,,,,,,,
119052926RR0001,2012-12-31,,,,,,,,,,,17,79976,87302,
119052934RR0001,2012-08-31,2,1,1,,,,,,,,4,38545,132525,
119052959RR0001,2012-10-31,1,,,,,,,,,,1,1800,1800,
